"","lhs","","rhs","support","confidence","lift","count"
"[111]","{ll,X..5,k}","=>","{m}",0.0102819237147595,0.75609756097561,8.52730977434463,93
"[112]","{cd,ll,X..5,k}","=>","{m}",0.0102819237147595,0.75609756097561,8.52730977434463,93
"[113]","{newmail}","=>","{m}",0.0112769485903814,0.755555555555556,8.5211970074813,102
"[114]","{ls,mkdir,cd}","=>","{mv}",0.0161415146489773,0.715686274509804,8.50641570688722,146
"[115]","{cd,grep,X.l}","=>","{X.}",0.0105030403537866,0.579268292682927,8.47812573999526,95
"[116]","{cd,rm,chmod}","=>","{mv}",0.0107241569928137,0.713235294117647,8.4772841462472,97
"[117]","{X..5,k}","=>","{m}",0.0102819237147595,0.75,8.45854114713217,93
"[118]","{cd,X..5,k}","=>","{m}",0.0102819237147595,0.75,8.45854114713217,93
"[119]","{vi,cd,ll,k}","=>","{m}",0.0127142067440575,0.746753246753247,8.42192408588917,115
"[120]","{vi,ll,k}","=>","{m}",0.0129353233830846,0.745222929936306,8.40466508887018,117
"[121]","{vi,cd,k}","=>","{m}",0.0127142067440575,0.741935483870968,8.36758909178666,115
"[122]","{rm,chmod}","=>","{mv}",0.0109452736318408,0.702127659574468,8.34526239270836,99
"[123]","{ls,mkdir}","=>","{mv}",0.0163626312880044,0.701421800947867,8.33687278524765,148
"[124]","{exit,X.}","=>","{grep}",0.0109452736318408,0.559322033898305,8.30717207981965,99
"[125]","{mkdir,cd}","=>","{mv}",0.0171365395245992,0.698198198198198,8.29855808502326,155
"[126]","{vi,k}","=>","{m}",0.0130458817025981,0.732919254658385,8.26590356407119,118
"[127]","{vi,X.,rm}","=>","{grep}",0.0112769485903814,0.548387096774194,8.14476402351819,102
"[128]","{cd,rm,k}","=>","{m}",0.0126036484245439,0.721518987341772,8.13733072382335,114
"[129]","{cd,rm,ll,k}","=>","{m}",0.0126036484245439,0.721518987341772,8.13733072382335,114
"[130]","{mkdir}","=>","{mv}",0.0173576561636263,0.682608695652174,8.11326629720619,157
"[131]","{md,k}","=>","{ll}",0.0106135986733002,1,8.11210762331839,96
"[132]","{cp,k}","=>","{ll}",0.0107241569928137,1,8.11210762331839,97
"[133]","{cd,md,k}","=>","{ll}",0.0105030403537866,1,8.11210762331839,95
"[134]","{X..5,k,m}","=>","{ll}",0.0102819237147595,1,8.11210762331839,93
"[135]","{rm,k,m}","=>","{ll}",0.012824765063571,1,8.11210762331839,116
"[136]","{cd,cp,k}","=>","{ll}",0.0105030403537866,1,8.11210762331839,95
"[137]","{cd,mv,k}","=>","{ll}",0.0118297401879491,1,8.11210762331839,107
"[138]","{vi,rm,k}","=>","{ll}",0.0102819237147595,1,8.11210762331839,93
"[139]","{cd,rm,k}","=>","{ll}",0.0174682144831399,1,8.11210762331839,158
"[140]","{cd,X..5,k,m}","=>","{ll}",0.0102819237147595,1,8.11210762331839,93
"[141]","{man,cd,k,m}","=>","{ll}",0.0102819237147595,1,8.11210762331839,93
"[142]","{cd,rm,k,m}","=>","{ll}",0.0126036484245439,1,8.11210762331839,114
"[143]","{vi,cd,k,m}","=>","{ll}",0.0127142067440575,1,8.11210762331839,115
"[144]","{cd,rm,z,k}","=>","{ll}",0.0107241569928137,1,8.11210762331839,97
"[145]","{cd,tar}","=>","{X.}",0.0114980652294085,0.553191489361702,8.0964676719686,104
"[146]","{vi,X.,cd,rm}","=>","{grep}",0.0109452736318408,0.543956043956044,8.0789530666378,99
"[147]","{rm,k}","=>","{ll}",0.0180210060807076,0.99390243902439,8.06264355244449,163
"[148]","{vi,cd,k}","=>","{ll}",0.0170259812050857,0.993548387096774,8.05977144510343,154
"[149]","{tar}","=>","{X.}",0.0114980652294085,0.55026455026455,8.05362921867776,104
"[150]","{cd,z,k,m}","=>","{ll}",0.0150359314538419,0.992700729927007,8.0528951589146,136
"[151]","{cd,X.l,k}","=>","{ll}",0.0137092316196794,0.992,8.04721076233184,124
"[152]","{X..5,k}","=>","{ll}",0.0135986733001658,0.991935483870968,8.04668740054969,123
"[153]","{cd,X..5,k}","=>","{ll}",0.0135986733001658,0.991935483870968,8.04668740054969,123
"[154]","{man,cd,k}","=>","{ll}",0.0131564400221117,0.991666666666667,8.0445067264574,119
"[155]","{vi,k,m}","=>","{ll}",0.0129353233830846,0.991525423728814,8.0433609485445,117
"[156]","{mv,k}","=>","{ll}",0.0121614151464898,0.990990990990991,8.03902557265786,110
"[157]","{k,ct}","=>","{ll}",0.0116086235489221,0.990566037735849,8.03557830611727,105
"[158]","{cd,k,m}","=>","{ll}",0.0227750138197899,0.990384615384615,8.03410658847879,206
"[159]","{cd,k,ct}","=>","{ll}",0.0111663902708679,0.990196078431373,8.03257715642311,101
"[160]","{cd,grep,k}","=>","{ll}",0.0111663902708679,0.990196078431373,8.03257715642311,101
"[161]","{rm,z,k}","=>","{ll}",0.0109452736318408,0.99,8.0309865470852,99
"[162]","{vi,cd,z,k}","=>","{ll}",0.0108347153123273,0.98989898989899,8.03016714227477,98
"[163]","{cd,tar}","=>","{mv}",0.01404090657822,0.675531914893617,8.02915396874214,127
"[164]","{man,k,m}","=>","{ll}",0.0103924820342731,0.989473684210526,8.02671701675714,94
"[165]","{rm,ll,k}","=>","{m}",0.012824765063571,0.711656441717791,8.02610039318881,116
"[166]","{X.,cd,k}","=>","{ll}",0.0100608070757324,0.989130434782609,8.02393254045623,91
"[167]","{ls,rm,grep}","=>","{X.}",0.0110558319513543,0.546448087431694,7.99777176508038,100
"[168]","{tar}","=>","{mv}",0.01404090657822,0.671957671957672,7.98667167261123,127
"[169]","{rm,k}","=>","{m}",0.012824765063571,0.707317073170732,7.97716075664497,116
"[170]","{cd,f,k}","=>","{ll}",0.0114980652294085,0.981132075471698,7.95904898891615,104
"[171]","{cd,X.l,m}","=>","{ll}",0.0114980652294085,0.981132075471698,7.95904898891615,104
"[172]","{cd,grep,mv}","=>","{cp}",0.0106135986733002,0.6,7.9574780058651,96
"[173]","{cd,z,ct}","=>","{ll}",0.0106135986733002,0.979591836734694,7.94655440651597,96
"[174]","{z,k,m}","=>","{ll}",0.0154781647318961,0.979020979020979,7.94192354730471,140
"[175]","{k,m}","=>","{ll}",0.0232172470978441,0.976744186046512,7.92345395765982,210
"[176]","{X.l,k}","=>","{ll}",0.0137092316196794,0.976377952755906,7.92048303379118,124
"[177]","{md}","=>","{ll}",0.0174682144831399,0.975308641975309,7.9118086696562,158
"[178]","{vi,k}","=>","{ll}",0.0173576561636263,0.975155279503106,7.91056457677631,157
"[179]","{grep,mv}","=>","{cp}",0.0106135986733002,0.596273291925466,7.90805267663613,96
"[180]","{cd,md}","=>","{ll}",0.0171365395245992,0.974842767295597,7.90802944411541,155
"[181]","{ll,chmod}","=>","{mv}",0.0102819237147595,0.664285714285714,7.8954852637507,93
"[182]","{cd,ct}","=>","{ll}",0.0153676064123825,0.972027972027972,7.88519552196682,139
"[183]","{vi,z,k}","=>","{ll}",0.0110558319513543,0.970873786407767,7.87583264399843,100
"[184]","{man,cd,m}","=>","{ll}",0.0137092316196794,0.96875,7.85860426008969,124
"[185]","{mv,md}","=>","{ll}",0.0100608070757324,0.968085106382979,7.85321057151035,91
"[186]","{X.,k}","=>","{ll}",0.0100608070757324,0.968085106382979,7.85321057151035,91
"[187]","{man,k}","=>","{ll}",0.0133775566611388,0.968,7.8525201793722,121
"[188]","{cd,mv,X..1}","=>","{cp}",0.0110558319513543,0.591715976331361,7.84761144562633,100
"[189]","{X.,cd,X.l}","=>","{grep}",0.0105030403537866,0.527777777777778,7.83866995073892,95
"[190]","{ls,cd,rm,grep}","=>","{X.}",0.0102819237147595,0.53448275862069,7.82264814194844,93
"[191]","{quota}","=>","{emacs}",0.0227750138197899,0.575418994413408,7.81481201872263,206
"[192]","{mv,X..1}","=>","{cp}",0.0110558319513543,0.588235294117647,7.80144902535794,100
"[193]","{rm,ll,X..5}","=>","{m}",0.0103924820342731,0.691176470588235,7.79512615520023,94
"[194]","{cd,rm,ll,X..5}","=>","{m}",0.0103924820342731,0.691176470588235,7.79512615520023,94
"[195]","{cd,m,findall}","=>","{ll}",0.0108347153123273,0.96078431372549,7.79398575573727,98
"[196]","{z,ct}","=>","{ll}",0.0121614151464898,0.956521739130435,7.75940729186976,110
"[197]","{vi,chmod}","=>","{mv}",0.011387506909895,0.651898734177215,7.74825762238228,103
"[198]","{man,m}","=>","{ll}",0.01404090657822,0.954887218045113,7.74614788091305,127
"[199]","{cd,k,findall}","=>","{ll}",0.0134881149806523,0.953125,7.73185257847534,122
"[200]","{X..5,m}","=>","{ll}",0.0156992813709232,0.953020134228188,7.73100189604839,142
"[201]","{cd,X..5,m}","=>","{ll}",0.0156992813709232,0.953020134228188,7.73100189604839,142
"[202]","{grep,k}","=>","{ll}",0.0111663902708679,0.952830188679245,7.7294610373128,101
"[203]","{cd,X..5,z}","=>","{ll}",0.0111663902708679,0.952830188679245,7.7294610373128,101
"[204]","{ct}","=>","{ll}",0.0174682144831399,0.951807228915663,7.7211626776163,158
"[205]","{cd,rm,mv,ll}","=>","{cp}",0.0129353233830846,0.582089552238806,7.71994134897361,117
"[206]","{vi,cd,z,m}","=>","{ll}",0.0107241569928137,0.950980392156863,7.71445528884199,97
"[207]","{vi,cd,chmod}","=>","{mv}",0.0108347153123273,0.649006622516556,7.71388291808443,98
"[208]","{rm,mv,ll}","=>","{cp}",0.0130458817025981,0.58128078817734,7.70921514525519,118
"[209]","{vi,cd,rm,make}","=>","{cp}",0.0102819237147595,0.58125,7.70880681818182,93
"[210]","{cd,rm,ll,X..1}","=>","{cp}",0.0102819237147595,0.58125,7.70880681818182,93
"[211]","{vi,cd,rm,mv}","=>","{cp}",0.0195688225538972,0.580327868852459,7.69657708764002,177
"[212]","{rm,ll,X..1}","=>","{cp}",0.0103924820342731,0.580246913580247,7.69550342130987,94
"[213]","{X.,X.l}","=>","{grep}",0.0110558319513543,0.518134715025907,7.69544909262615,100
"[214]","{vi,cd,rm,m}","=>","{ll}",0.0117191818684356,0.946428571428571,7.67753042921204,106
"[215]","{ls,vi,cd,rm,mv}","=>","{cp}",0.0151464897733554,0.578059071729958,7.6664872489699,137
"[216]","{X..5,z}","=>","{ll}",0.0111663902708679,0.94392523364486,7.65722308369306,101
"[217]","{ls,vi,cd,rm,cp}","=>","{mv}",0.0151464897733554,0.643192488262911,7.64477799781607,137
"[218]","{vi,cd,grep,ll}","=>","{cp}",0.010171365395246,0.575,7.62591642228739,92
"[219]","{vi,X.,cd}","=>","{grep}",0.0172470978441128,0.513157894736842,7.6215322789733,156
"[220]","{vi,cd,rm,X..1}","=>","{cp}",0.0114980652294085,0.574585635359116,7.62042092642699,104
"[221]","{vi,rm,grep}","=>","{X.}",0.0112769485903814,0.520408163265306,7.6166534574995,102
"[222]","{vi,rm,make}","=>","{cp}",0.0102819237147595,0.574074074074074,7.61363636363636,93
"[223]","{ls,vi,rm,cp}","=>","{mv}",0.0153676064123825,0.640552995391705,7.6134058387884,139
"[224]","{cd,findall}","=>","{ll}",0.0201216141514649,0.938144329896907,7.61032777032962,182
"[225]","{X.,ll}","=>","{grep}",0.0114980652294085,0.512315270935961,7.60901744764493,104
"[226]","{rm,cp,X.l}","=>","{mv}",0.010171365395246,0.638888888888889,7.59362680683311,92
"[227]","{X.,cd,ll}","=>","{grep}",0.0112769485903814,0.51,7.57463054187192,102
"[228]","{vi,X.}","=>","{grep}",0.0177998894416805,0.509493670886076,7.56711043212571,161
"[229]","{vi,rm,m}","=>","{ll}",0.0120508568269762,0.931623931623932,7.55743359779234,109
"[230]","{vi,cd,m}","=>","{ll}",0.0194582642343836,0.931216931216931,7.55413196668802,176
"[231]","{rm,X..5,m}","=>","{ll}",0.0103924820342731,0.930693069306931,7.54988234249434,94
"[232]","{cd,rm,X..5,m}","=>","{ll}",0.0103924820342731,0.930693069306931,7.54988234249434,94
"[233]","{vi,cd,rm,grep}","=>","{X.}",0.0109452736318408,0.515625,7.54664745145631,99
"[234]","{rm,grep}","=>","{X.}",0.0148148148148148,0.515384615384615,7.54312920089619,134
"[235]","{X.l,m}","=>","{ll}",0.0114980652294085,0.928571428571429,7.53267136450993,104
"[236]","{vi,grep,ll}","=>","{cp}",0.010171365395246,0.567901234567901,7.53176930596285,92
"[237]","{vi,rm,mv}","=>","{cp}",0.0199004975124378,0.56782334384858,7.53073628315309,180
"[238]","{cd,z,findall}","=>","{ll}",0.0112769485903814,0.927272727272727,7.52213615980432,102
"[239]","{rm,X..5}","=>","{X.}",0.0102819237147595,0.513812154696133,7.52011478839243,93
"[240]","{cd,rm,X..5}","=>","{X.}",0.0102819237147595,0.513812154696133,7.52011478839243,93
"[241]","{ls,grep}","=>","{X.}",0.0187949143173024,0.513595166163142,7.51693896107705,170
"[242]","{cd,k}","=>","{ll}",0.0375898286346048,0.926430517711172,7.51530406519959,340
"[243]","{cd,f,m}","=>","{ll}",0.0108347153123273,0.924528301886792,7.49987308570945,98
"[244]","{fg,cd,m}","=>","{ll}",0.0106135986733002,0.923076923076923,7.48809934460159,96
"[245]","{rm,X..5}","=>","{mv}",0.0126036484245439,0.629834254143646,7.48600634524216,114
"[246]","{cd,rm,X..5}","=>","{mv}",0.0126036484245439,0.629834254143646,7.48600634524216,114
"[247]","{ls,vi,rm,mv}","=>","{cp}",0.0153676064123825,0.562753036437247,7.46349151697199,139
"[248]","{rm,mv,X.l}","=>","{cp}",0.010171365395246,0.560975609756098,7.43991846076819,92
"[249]","{f,k}","=>","{ll}",0.0120508568269762,0.915966386554622,7.43041790707314,109
"[250]","{cd,X..1,m}","=>","{ll}",0.0108347153123273,0.91588785046729,7.42978081388039,98
"[251]","{ls,vi,grep}","=>","{X.}",0.0122719734660033,0.506849315068493,7.41820720840537,111
"[252]","{cd,z,k}","=>","{ll}",0.0252072968490879,0.912,7.39824215246637,228
"[253]","{cd,grep,m}","=>","{ll}",0.0112769485903814,0.910714285714286,7.38781229980782,102
"[254]","{vi,rm,X..1}","=>","{cp}",0.0116086235489221,0.555555555555556,7.36803519061584,105
"[255]","{X..1,m}","=>","{ll}",0.0109452736318408,0.908256880733945,7.36787756613321,99
"[256]","{ls,cd,grep}","=>","{X.}",0.0176893311221669,0.50314465408805,7.36398607803627,160
"[257]","{wc}","=>","{X.}",0.0103924820342731,0.502673796791444,7.35709464721458,94
"[258]","{ls,vi,cd,grep}","=>","{X.}",0.0119402985074627,0.502325581395349,7.35199819372319,108
"[259]","{m,findall}","=>","{ll}",0.0112769485903814,0.902654867256637,7.32243342989801,102
"[260]","{grep,m}","=>","{ll}",0.0112769485903814,0.902654867256637,7.32243342989801,102
"[261]","{cd,rm,grep}","=>","{X.}",0.0137092316196794,0.5,7.31796116504854,124
"[262]","{ll,X..5}","=>","{m}",0.0156992813709232,0.648401826484018,7.3127113722543,142
"[263]","{cd,ll,X..5}","=>","{m}",0.0156992813709232,0.648401826484018,7.3127113722543,142
"[264]","{vi,cd,X..5}","=>","{mv}",0.0105030403537866,0.612903225806452,7.28476961553135,95
"[265]","{vi,cd,rm,ll,cp}","=>","{mv}",0.0100608070757324,0.610738255033557,7.25903747277073,91
"[266]","{elm,X.}","=>","{more}",0.012824765063571,0.633879781420765,7.25752230753268,116
"[267]","{cd,cp,m}","=>","{ll}",0.0121614151464898,0.894308943089431,7.25473039483758,110
"[268]","{vi,cd,ll,z}","=>","{m}",0.0107241569928137,0.642384105960265,7.24484319003815,97
"[269]","{vi,z,m}","=>","{ll}",0.0110558319513543,0.892857142857143,7.2429532351057,100
"[270]","{vi,rm,ll,cp}","=>","{mv}",0.010171365395246,0.609271523178808,7.24160437207926,92
"[271]","{vi,X..5}","=>","{mv}",0.0105030403537866,0.608974358974359,7.23807237440615,95
"[272]","{rm,mv,m}","=>","{ll}",0.0100608070757324,0.892156862745098,7.23727248747033,91
"[273]","{cd,mv,m}","=>","{ll}",0.0143725815367606,0.89041095890411,7.22310952761226,130
"[274]","{ls,cd,rm,cp}","=>","{mv}",0.0196793808734107,0.607508532423208,7.2206500338606,178
"[275]","{vi,cd,rm,grep}","=>","{cp}",0.0114980652294085,0.541666666666667,7.18383431085044,104
"[276]","{cd,rm,make}","=>","{cp}",0.0126036484245439,0.540284360189573,7.16550152186905,114
"[277]","{cd,cp,X..1}","=>","{mv}",0.0110558319513543,0.602409638554217,7.16004622959644,100
"[278]","{vi,cd,rm,cp}","=>","{mv}",0.0195688225538972,0.602040816326531,7.15566252782322,177
"[279]","{ls,rm,cp}","=>","{mv}",0.0199004975124378,0.602006688963211,7.15525690101477,180
"[280]","{k,findall}","=>","{ll}",0.01404090657822,0.881944444444444,7.15442825112108,127
"[281]","{cp,m}","=>","{ll}",0.0122719734660033,0.880952380952381,7.14638052530429,111
"[282]","{vi,X.,cd,rm}","=>","{cp}",0.0108347153123273,0.538461538461538,7.14132641551996,98
"[283]","{cd,rm,ll,cp}","=>","{mv}",0.0129353233830846,0.6,7.13140604467806,117
"[284]","{rm,ll,cp}","=>","{mv}",0.0130458817025981,0.598984771573604,7.11933936778351,118
"[285]","{cp,X..1}","=>","{mv}",0.0110558319513543,0.598802395209581,7.1171717012755,100
